 "MMM"   0.96446195   1.65478491   101.20597588   -1.86722179560286   -536.913495842025   1000.0000
 "MMM"   0.96446195   1.78888476   103.00000000   -1.86770846482887   -536.911150920049   100.0000
 "MMM"   0.93946195   1.68888476   103.00000000   -1.86734964215179   -536.913826230760   10.0000
 "MMM"   0.96446195   1.68888476   103.00000000   -1.86735166000551   -536.914452070534   1.0000
 "MMM"   1.02376223   1.68888476   125.24376942   -1.86723171774292   -536.898598521753   1001.0000
 "MMM"   0.96446195   1.54846536   116.18165024   -1.86654216938712   -536.901000873602   1002.0000
 "MMM"   0.79333815   1.83631621   103.00000000   -1.86785128644613   -536.864883606827   1003.0000
 "MMM"   0.96446195   1.83381532   92.31216464   -1.86785344978523   -536.907258454382   1004.0000
 "MMM"   0.96446195   1.53426239   87.29927649   -1.86652736103974   -536.883753080445   1005.0000
 "MMM"   1.29206393   1.68888476   105.50642116   -1.86748280999871   -536.864633091195   1006.0000
 "MMM"   1.05626567   1.68888476   81.32877607   -1.86726918968554   -536.893962042928   1007.0000
 "MMM"   0.97672991   1.68888476   107.58637610   -1.86732100541508   -536.913714981070   1008.0000
 "MMM"   0.96446195   1.53040089   84.20115751   -1.86640819123932   -536.877208599065   1009.0000
 "MMM"   1.02424265   1.63888768   103.00000000   -1.86714488991277   -536.910040031991   1010.0000
 "MMM"   0.96446195   1.57888476   103.00000000   -1.86683323115983   -536.907152606378   101.0000
 "MMM"   1.05897994   1.68888476   124.36787444   -1.86725696211715   -536.895702293520   1011.0000
 "MMM"   0.96446195   1.92003037   121.77807743   -1.86807272528404   -536.886744137943   1012.0000
 "MMM"   1.01822347   1.68888476   120.93547700   -1.86724886179127   -536.903418399780   1013.0000
 "MMM"   1.37823159   1.68888476   117.81977811   -1.86752901446300   -536.841694307687   1014.0000
 "MMM"   0.96446195   1.62091769   97.22890190   -1.86709105219427   -536.909786235522   1015.0000
 "MMM"   1.10592183   1.68888476   71.97310747   -1.86693222982126   -536.872365203855   1016.0000
 "MMM"   1.26817000   1.71216113   103.00000000   -1.86756433236246   -536.869767884380   1017.0000
 "MMM"   0.95759554   1.68888476   128.92749274   -1.86718394271338   -536.897224821365   1018.0000
 "MMM"   1.25123901   1.68888476   106.94979881   -1.86745359700285   -536.872845577640   1019.0000
 "MMM"   1.06094041   1.68888476   93.48836062   -1.86740728286395   -536.905018679819   1020.0000
 "MMM"   0.96446195   1.79888476   103.00000000   -1.86774051899613   -536.910485487438   102.0000
 "MMM"   0.90957544   1.68888476   88.65207494   -1.86733456184822   -536.904585137877   1021.0000
 "MMM"   0.95885000   1.68888476   78.62352204   -1.86709625242122   -536.895065327996   1022.0000
 "MMM"   1.04315346   1.79547360   103.00000000   -1.86775281723953   -536.906219470984   1023.0000
 "MMM"   0.96876228   1.68888476   96.81198424   -1.86738374985953   -536.913283565650   1024.0000
 "MMM"   1.00320415   1.82984866   103.00000000   -1.86784789409705   -536.907064438744   1025.0000
 "MMM"   0.96446195   2.04135274   119.83218928   -1.86844878438239   -536.875073979383   1026.0000
 "MMM"   1.08258346   2.10212189   103.00000000   -1.86860412475437   -536.870300015879   1027.0000
 "MMM"   0.83639917   1.68888476   134.42204880   -1.86713448514729   -536.869854788321   1028.0000
 "MMM"   0.96446195   1.56786999   137.58819901   -1.86648132291623   -536.882884357392   1029.0000
 "MMM"   0.96446195   1.83990303   61.37996990   -1.86695649065598   -536.867540428390   1030.0000
 "MMM"   0.96446195   1.56888476   103.00000000   -1.86677658199903   -536.905660935446   103.0000
 "MMM"   0.99456759   1.68888476   132.72623872   -1.86718700332267   -536.891522393100   1031.0000
 "MMM"   1.26516957   1.68888476   88.37600556   -1.86746402791596   -536.864638987192   1032.0000
 "MMM"   0.89755001   1.66208421   103.00000000   -1.86723969914976   -536.909147375751   1033.0000
 "MMM"   0.96446195   2.07807803   106.09378300   -1.86851384066790   -536.880373523585   1034.0000
 "MMM"   0.84266100   1.68888476   131.99142145   -1.86714918621590   -536.875326748049   1035.0000
 "MMM"   1.25331325   1.56936281   103.00000000   -1.86688005048904   -536.864078799155   1036.0000
 "MMM"   0.98695933   1.68888476   115.01461932   -1.86727142012182   -536.910002178440   1037.0000
 "MMM"   0.96446195   1.61340374   146.29762199   -1.86666816646562   -536.873142793601   1038.0000
 "MMM"   0.96446195   1.77437256   143.00569052   -1.86748796095810   -536.871834230332   1039.0000
 "MMM"   1.03244247   1.69630542   103.00000000   -1.86739409686834   -536.910858766725   1040.0000
 "MMM"   0.96446195   1.80888476   103.00000000   -1.86777209908519   -536.909773244359   104.0000
 "MMM"   0.96446195   1.97237450   119.25969046   -1.86824232003733   -536.883373719040   1041.0000
 "MMM"   0.83016281   1.68888476   67.40098370   -1.86642657392690   -536.844745708177   1042.0000
 "MMM"   0.81794910   1.71974667   103.00000000   -1.86747123045768   -536.885390786474   1043.0000
 "MMM"   1.10591104   1.68888476   111.59440499   -1.86734559939282   -536.898877237754   1044.0000
 "MMM"   1.04733088   1.68888476   131.55552458   -1.86722584589609   -536.888530984035   1045.0000
 "MMM"   0.96185575   1.45193017   103.00000000   -1.86595078296966   -536.872899449210   1046.0000
 "MMM"   1.01708933   1.68888476   92.36711181   -1.86739545988712   -536.908868435780   1047.0000
 "MMM"   0.96446195   1.69926107   93.88017300   -1.86742526234275   -536.912123774992   1048.0000
 "MMM"   0.87618213   1.53000888   103.00000000   -1.86654476184958   -536.889603916983   1049.0000
 "MMM"   1.07996540   1.63340397   103.00000000   -1.86713343149836   -536.903048914469   1050.0000
 "MMM"   0.96446195   1.81388476   103.00000000   -1.86778772298601   -536.909400531895   105.0000
